comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,avatar,sub_comment_count,last_modify_ts,ip_location
2.31E+11,0,1720920701,1156200565,那张照片可太绝了，专业素养拉满,272270729,孤寂的前行者,https://i2.hdslb.com/bfs/face/6c04b70604dd11af0a672b938bb4e3a529544770.jpg,427,1.74E+12,上海
2.31E+11,0,1720922568,1156200565,"从视频上来看，最致命的一发是从后面射击的，瞄准的是后脑，力求一击致命。
只是懂王演讲的时候动作比较多，举手的时候带动了头，所以打偏了。
懂王的演讲风格救了他一命…",486139260,华鵺,http://i0.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg,797,1.74E+12,湖北
2.31E+11,0,1720923641,1156200565,专业狙击手都要算风向风速的，稍微一点点偏差在远距离变化下偏差都会很大了，如果是演戏风向变一点都有可能爆头，应该不是假的,2089022,我是贾诩,https://i2.hdslb.com/bfs/face/855236c483a340fc668f092986b316ffc5e8c22d.jpg,853,1.74E+12,安徽
2.31E+11,0,1720925586,1156200565,这次保安是真挺专业的了，第一时间扑倒懂王当人肉盾牌，之后也是不断围着护送，比安倍那次专业多了,9887123,虚无小洵,https://i2.hdslb.com/bfs/face/27a3d213d5a8ebe25e5c115acf36461fd41c8bab.jpg,53,1.74E+12,陕西
2.31E+11,0,1720924550,1156200565,作为相关专业的，为了对川普收音效果好大概率用的是枪型指向式麦克风，一般会有多机位收音，但看枪手的位置没有麦克风对准，因此开枪的声音就像是被放小了，不要把视频的声音跟现实的声音划等号[脱单doge],1738842561,随便敲几个字当名字,https://i0.hdslb.com/bfs/face/c937eb3e06debe94e2e29d79dd9d7868e7e9a98f.jpg,21,1.74E+12,浙江
2.31E+11,0,1720919304,1156200565,"安倍:这么专业的安保团队哪里找的？
肯尼迪:不知道，真让人摸不着头脑",3.55E+15,至圣先师-孔,https://i1.hdslb.com/bfs/face/3a59c537fd92ab2fdd30b8b2d89027f57d693e8d.jpg,34,1.74E+12,山东
2.31E+11,0,1720922352,1156200565,这一下摇摆席就稳了,370237883,阿修罗撒华,https://i2.hdslb.com/bfs/face/01eb65302d37978289d20223d0ac18b22344e576.jpg,11,1.74E+12,浙江
2.31E+11,0,1720920414,1156200565,这几个保镖训练就比较有素了，至少不呆,110539950,゙渚薰゙,https://i0.hdslb.com/bfs/face/4a694f98e8f7f88eda94b7584f38b52748908fa7.jpg,64,1.74E+12,广东
2.31E+11,0,1720920431,1156200565,这岂止红脖子疯狂了，在西方人眼里这可是活下来的凯撒啊，罗马正统这下真在美利坚了[呲牙],11560877,CeleFeee,https://i2.hdslb.com/bfs/face/adf254959051774d78db8099e1189d97375fad79.jpg,22,1.74E+12,山东
2.31E+11,0,1720920054,1156200565,"自导自演谁爆头啊！
拜托，就算是自导自演，用给自己爆头自导自演，那这个总统我也佩服，太狠了。",10896289,等待mhy道歉的米游伥,https://i1.hdslb.com/bfs/face/50cff1db3f353624690ce147efb9487610c4d127.jpg,26,1.74E+12,湖南
2.31E+11,0,1720920151,1156200565,"一，即使是苦肉计也不会让人向自己脑部射击。
二，现场真的有集会参与者中弹身亡。
三，懂王目前明显具有优势，没有必要上演苦肉计来翻盘。",286429414,见轩圆,https://i1.hdslb.com/bfs/face/f1e398aec47162d022ea4f1e79814129565b68f7.jpg,62,1.74E+12,山东
2.31E+11,0,1720920768,1156200565,懂王基本上稳了，可以说是天命了，2024大选基本定了，还有别说什么自导自演的话，看照片是耳朵根受伤了，还是因为开枪前懂王有摇头的动作，基本上枪手是照着头，或者说是照着太阳穴去开枪的，再考虑到手枪的不稳定，没有自导自演的可能性了。,21116927,唱着歌想你,http://i2.hdslb.com/bfs/face/cfbc48768c7a765573b6128b9e3adb57aacd016f.jpg,93,1.74E+12,甘肃
2.31E+11,0,1720919234,1156200565,我还在环球网发第一条的时候说“圆脸要加班了”，没想到加了个急班,12954788,野生壹拉罐,https://i2.hdslb.com/bfs/face/d09628d003004b4d42d3d2f411ab48bce2d00683.jpg,9,1.74E+12,四川
2.31E+11,0,1720923159,1156200565,"现在压力给到了民主党。
要不考虑再安排一场刺杀，直接送老登去见安倍，
既可以挽回舆论，还正好换个候选人。
以杀代选，两难自解[吃瓜]",20522149,休问年华,https://i1.hdslb.com/bfs/face/18ed410bd5205e2fb37700cfca0e7fa066c9f81b.jpg,19,1.74E+12,甘肃
2.31E+11,0,1720920218,1156200565,这下川普团队赢麻了，无论是不是民主党干的还是苦肉计，就这画面川普捂血加握拳post已经载入史册了，这在美国历届总统里都很难看见的画面，这下川普还不赢说不下去，白宫里都民主党拜登团队已经哭晕了,430364173,MeansMark9028,https://i1.hdslb.com/bfs/face/cb4a227b102c0d762d04d4b06dbc8fb5bb030f9b.jpg,17,1.74E+12,江西
2.31E+11,0,1720919198,1156200565,"肯尼迪：发一下灵敏度。
安倍：保镖哪找的?",1606735911,游戏梦想盒子兔,https://i0.hdslb.com/bfs/face/1967f139a00d29d8055273aa507b556dbc93f2cc.jpg,16,1.74E+12,四川
2.31E+11,0,1720919190,1156200565,其他视频评论区和弹幕里还有人说是苦肉计的。如果是苦肉计，应该打肩膀或四肢，打耳朵稍微歪一点就爆头了，苦肉计也没这么玩的[喜极而泣],215653,燕惊夜归投高巢,https://i1.hdslb.com/bfs/face/a1ecd0f64fdd87a143ac32893d625f5ac8b09e02.jpg,104,1.74E+12,英国
2.31E+11,0,1720919264,1156200565,这maga不疯啊[支持],457053275,风中听风雨,https://i2.hdslb.com/bfs/face/c67aefc33074c5d1340cc237d97bbb37b350718d.jpg,9,1.74E+12,江苏
2.31E+11,0,1720927709,1156200565,我就是做留学的，美国作为原教旨主义国家对于“the choice one（天选之人）”是有刻入灵魂的认同的，之前川普给自己打造的救世者人设只能在MAGA圈子里流传，但是经过这次枪击而不死，而且站起来高呼FIGHT鼓舞民众，一个宗教上“受上帝保佑的，带领美国再次伟大的强者”人设形象会在更大范围内被接受，甚至民主党阵营也不好再拿这个贬低川普作秀凹人设，因为人家真的没死。美国在发生这个事之后，不少人已经拿川普和“西奥多罗斯福”进行类比联想了，所以这件事的意义会非常深远，而不仅仅是一次枪击，更多是宗教和政治上的象征意义,382941245,珊珊的骑士,https://i2.hdslb.com/bfs/face/7c578aabf5f9a2fdeb67be12983b323805592b00.jpg,23,1.74E+12,上海
2.31E+11,0,1720919282,1156200565,谁说只有中国人听到枪声爱看热闹的？后面那个黑帽子老哥记得那么近还不是来回找枪声[捂脸][捂脸][捂脸][捂脸],233208393,一只阿猫mmm,https://i0.hdslb.com/bfs/face/ea1080170516862c89b346e53df41f5db53884a2.jpg,8,1.74E+12,浙江
2.31E+11,0,1720919538,1156200565,"关于特朗普就是孙悟空的论证：
1.都是黄毛
2.都喜欢大喊大叫（maga）
3.都有天命在身
4.耳朵和一件神兵利器有关
5.都喜欢大闹天宫（指白宫）
6.两人没有同时出现过",394819787,那就叫Larry吧,https://i2.hdslb.com/bfs/face/3b9df33734f5b9f399fac550f1c1766ed4a14eb7.jpg,16,1.74E+12,陕西
2.31E+11,0,1720919195,1156200565,看来懂王的选情基本稳了，他中弹之后竟然还在那里说着战斗战斗什么的，而且他的那个构思那个图片的构思真的buff全部点满，感觉今年就是懂王当选。[吃瓜][吃瓜][吃瓜],3.49E+15,Marn_星辰,https://i0.hdslb.com/bfs/face/0cafbdde134cb22c00a3d14841cbcfcd87e7d4e6.jpg,71,1.74E+12,宁夏
2.31E+11,0,1720921120,1156200565,和那幅《自由引导人民》的构图有异曲同工之妙,286594948,鲁V小中医,https://i1.hdslb.com/bfs/face/fc87d13801f956280026490633b3a75eb651f897.jpg,11,1.74E+12,上海
2.31E+11,0,1720920997,1156200565,"1.响彻世界的一枪
2.谢天谢地，子弹并不致命(触发事件“第二天”)",650665154,落天77,https://i2.hdslb.com/bfs/face/f1317d88c91a3b3514bc3e8d4c0c7d8c47ad16b0.jpg,12,1.74E+12,江苏
2.31E+11,0,1720919189,1156200565,这下他不选上就很离谱了,577807941,今晚吃土豆丝,https://i0.hdslb.com/bfs/face/d3c1f612a54f9298cb3390dbdc322ada5e16d05f.jpg,79,1.74E+12,江苏
2.31E+11,0,1720919945,1156200565,"从懂王第一时间的反应来看，
明显是具有防范意识的，
跟安倍完全不一样，
有这样的结果并不让人意外 [吃瓜]",379379013,蓝辰的幻梦,http://i0.hdslb.com/bfs/face/60b9728836119ed6421c693633b0436c01d73689.jpg,33,1.74E+12,河南
2.31E+11,0,1720919608,1156200565,看到了很专业的安保服务。,23123102,哭泣的大豆子,https://i2.hdslb.com/bfs/face/4f851344d0bd15ceefbf47e755f2aaa1afdea250.webp,30,1.74E+12,四川
2.31E+11,0,1720948084,1156200565,这照片的构图和意境真的可遇不可求，国旗倒悬，民众混乱，安保人员虽然在保护懂王但是角度原因更像是在领袖的臂膀之下寻求庇护，高举的右手即是在像世界呼吁自由，也像是挥舞星条旗不再落下。尤其是脸上的血，点睛之笔，勇敢而坚毅的领袖气质简直溢出屏幕。更绝的是川普的手和国旗的线是平行的，看起来像是扯住了国旗的线。宛如美国旗大厦将倾，川普力挽狂澜拉住一丝生机,20273751,DakeYke,https://i0.hdslb.com/bfs/face/03e0ea85f9c7385f886499470ece8038dbe9deb5.jpg,2,1.74E+12,河南
2.31E+11,0,1720927275,1156200565,油管有个热评乐死我了，说这个狙击手很明显是个民主党人，因为他的枪法太“左”了，哈哈哈哈哈,3916257,派大星我不做海绵了,https://i0.hdslb.com/bfs/face/7dcd6f738e0f883357df882763e8ef9d79d9a33e.jpg,8,1.74E+12,云南
2.31E+11,0,1720931038,1156200565,"凡是说自导自演的博主我一律取关，那是基本军事常识不合格。百米之外的狙击，手稍微抖一丢丢，风速稍微偏一点点，都会歪很多。如果是自导自演，应该是穿好了防弹衣，然后让射手打躯干或者打四肢，甚至干脆直接打歪，意思意思就行了……这又是瞄脑袋，又是连续补枪的，谁家自导自演是拿命演啊。
说到底还是，民主党全球饱和式恐袭/刺杀/政变……终于连他们自己国也不放过就是了。",1937841,反二次元先锋,https://i0.hdslb.com/bfs/face/454efe284eeacb6093e219eccf76e470cd0a58f2.jpg,9,1.74E+12,重庆
2.31E+11,0,1720924015,1156200565,如果我是义乌的商家，我马上把封面图制成像切格瓦拉的那种头像图，并印在T恤上，绝对大卖,805209,126号元素,https://i0.hdslb.com/bfs/face/dc7bcb67744a67caaa8afea083b06e851a43ef9e.jpg,19,1.74E+12,河南
2.31E+11,0,1720922615,1156200565,川宝个人英雄色彩又浓烈了，估计又多了不少迷弟[doge],543290351,Katyusha_Ace,https://i2.hdslb.com/bfs/face/c05df808e088f9548a74ea0149d420cba2557220.jpg,84,1.74E+12,四川
2.31E+11,0,1720935059,1156200565,懂王那话整一个现实版的“我本无意逐鹿，却知苍生苦楚”，简直了，我是红脖我也迷糊啊！,522963933,状似松江之鲈,http://i0.hdslb.com/bfs/face/eea25dcdd49783a69a0082e9d7692c21f8efe522.jpg,14,1.74E+12,广东
2.31E+11,0,1720920445,1156200565,那两个宇航员该不会从太空下来 发现祖国没了 [妙啊][妙啊],484465441,民国豌豆,https://i1.hdslb.com/bfs/face/6ce03c67cc67d081ebf2c907808a74da0e5cd187.jpg,13,1.74E+12,韩国
2.31E+11,0,1720962485,1156200565,老登没戏了 除非他立刻暴毙 然后7天后能自己掀开棺材板跳出来,10510225,༺永฿恒༻,https://i1.hdslb.com/bfs/face/72d6e5f7e4c13499bab9e6ca3f889b78a86480a0.jpg,7,1.74E+12,河南
2.31E+11,0,1720919167,1156200565,圆脸更新的速度都要跟不上了[笑哭],268556208,lake0553a,http://i0.hdslb.com/bfs/face/811b0f4663fd302d50887c8d8cb5db3073690fdc.jpg,4,1.74E+12,浙江
2.31E+11,0,1720932857,1156200565,这张照片真的很震撼足以载入史册级别的，看大家都在讨论摄影师不怕死往上冲比特工跑的都快，我做过纪录片的摄像师，说实话做这种工作真进入到工作状态是不会优先考虑自身安全的，只会一门心思考虑怎么能拍出最好的东西。但是如果事后回想肯定还是会后怕的，不过下次还有这种事还会第一时间往上冲。,19819036,Asuka_Rangure__,https://i1.hdslb.com/bfs/face/58df9938be4bc5ebbbe390f807d7d28b6550f562.jpg,3,1.74E+12,广西
2.31E+11,0,1720923876,1156200565,这个保镖真的很专业，凶手还在开枪，不知道有多少抢手的情况下用自己身体去挡，这是违背了生存本能的，哪怕你有防弹衣，你脑袋上总没有防弹衣吧，搞不好真的会死的,73369403,猫与狗的传说,http://i2.hdslb.com/bfs/face/e690b3d06f46f24a5f05bc6b92fb45a3705c437a.jpg,11,1.74E+12,上海
2.31E+11,0,1720940820,1156200565,"说自导自演真的很好笑[喜极而泣]
150米，步枪，强风，实弹再加上川普摇头晃脑，这都能专门打中耳朵？
狙击手是叫 乌索普 吗？[笑哭]",472636827,逆水归舟,https://i0.hdslb.com/bfs/face/cba907a9e2c1198b3e5f40b2eee89b6abb80f3ca.jpg,22,1.74E+12,湖北
2.31E+11,0,1720922084,1156200565,安倍桑：真的有这样的运气和安保团队吗？[喜极而泣],71490366,白夜绘星,https://i0.hdslb.com/bfs/face/fc6dc8aa980df849f4b6e64229233405d4b43d3c.webp,12,1.74E+12,广东
2.31E+11,0,1720923360,1156200565,懂王感觉这次稳了，假如他被这一枪爆头，都能原地立马封圣,28301576,心中的饿魔,https://i2.hdslb.com/bfs/face/0e3f445d38ebddfb7ba17575eee69d142a94f1a0.jpg,24,1.74E+12,湖南
2.31E+11,0,1720919238,1156200565,天命所归！,7676409,我好有节操,https://i0.hdslb.com/bfs/face/bfc0c539a4572e966098c6de2da00057b7204173.jpg,49,1.74E+12,陕西
2.31E+11,0,1720919185,1156200565,现在，民主党还有一个办法来扭转局面——他们再安排一次刺杀，但这次是目标是拜登[妙啊],1696223,9f830bca9d0c777,https://i2.hdslb.com/bfs/face/3ccf28715484294528a5844424ab134cd46679c7.jpg,15,1.74E+12,重庆
2.31E+11,0,1720919271,1156200565,"拜登:只有上帝能让我不选
懂王:上帝让我继续选",189695816,轻柔的雪,https://i2.hdslb.com/bfs/face/421887745b3c5467352f9228259610f87aed6aba.webp,6,1.74E+12,山东
2.31E+11,0,1720924672,1156200565,[doge]拜登现在就算报名巴黎铁人三项并获得冠军，也打不赢特朗普了,544397846,蓝人与猫,https://i2.hdslb.com/bfs/face/cdb6dc84134a31abc6d70186ae999799fe35defc.jpg,8,1.74E+12,福建
2.31E+11,0,1720920439,1156200565,有评论说可能是懂王自导自演的我不这么觉得，因为这是打耳朵上了，自导自演风险太大要是打在了肩膀上我还有点怀疑，打耳朵上我觉着在支持率领先的情况下没必要搞这么一出风险这么大的自导自演,37683762,躺平的陈某人,https://i0.hdslb.com/bfs/face/10ed7633e9364a5e33d5714412cc25418ae054cd.jpg,29,1.74E+12,河南
2.31E+11,0,1720919311,1156200565,龙场悟道→肉身成圣,481190608,真由空天,https://i1.hdslb.com/bfs/face/6ea0c82b25c56095a199830fb18f6b2c1282daec.jpg,0,1.74E+12,四川
2.31E+11,0,1720919224,1156200565,这下真的无冕之王了！,1480837327,深海下行,https://i1.hdslb.com/bfs/face/1cb82e27de9fd56e75d088ead3f49a55e69beea6.jpg,2,1.74E+12,江西
2.31E+11,0,1720919596,1156200565,不得不说懂王最后站起来挥舞拳头真的有点燃,84953770,黑琪嘿嘿,https://i1.hdslb.com/bfs/face/223f310d564a4ffc373f828c99b1a230a790f65d.jpg,13,1.74E+12,湖北
2.31E+11,0,1720941918,1156200565,舆论都偏了，一国的前总统，在21世纪大庭广众之下被行凶枪杀，总统都敢下手，可想而知美国内部有多混乱和不安全。别用自导自演转移话题了,247213487,Oliveira72,https://i2.hdslb.com/bfs/face/d880bb3669fe40ae81f0dbe07eb3d75a6880e755.jpg,9,1.74E+12,湖北
2.31E+11,0,1720919164,1156200565,无敌了，天佑特朗普，这下民主党还怎么玩,285209217,拼一枪菜菜,https://i0.hdslb.com/bfs/face/138265827aac78c9c02cd87f8de72005365486e7.jpg,6,1.74E+12,加拿大
2.31E+11,0,1720933578,1156200565,"牛啊，懂王这一套真是天选总统了。
无论是反应力还是运气，哪怕是话题性，都秒杀历任总统啊。",11233901,岚小黑,https://i2.hdslb.com/bfs/face/8efdb6773b36667c2cdf05231161976deecd5aab.jpg,21,1.74E+12,广东
2.31E+11,0,1720935265,1156200565,作为一个曾经受过枪伤的人（5.8钢芯覆铜弹头破片伤）懂王感觉到耳边有温热液体流淌（血）一摸一看才发现自己中弹了，这一反应跟我当年一摸一样的，我当年年也是感觉手上有液体流过（血）的感觉，然后看了一眼才发现自己中弹了，之前根本没有感觉到疼，得过了将近一分钟肾上腺素的劲过去了疼劲才上来[辣眼睛][辣眼睛][辣眼睛],271274689,liuliu1258000,http://i0.hdslb.com/bfs/face/d4b963ab749140ad34ea13ed20f62742e3d7e1be.jpg,5,1.74E+12,广西
2.31E+11,0,1720924765,1156200565,"还记得懂王以前的金句，这下真的封神了[doge][doge][doge]

They're not coming after me
他们不会追杀我

They're coming after you
他们在追杀你

I'm just standing in their way
我只是挡住了他们的路

And I always will stand in their way
并且我会始终挡住他们的路",7034178,叫我小茶大王,https://i0.hdslb.com/bfs/face/12f0d4cf17663327659d009a37bf1b960862d15c.jpg,6,1.74E+12,美国
2.31E+11,0,1720928260,1156200565,详细说 其实最开始的川普已经重伤濒死了，只不过特工第一时间把他压在身下让川普可以发动D4C，从平行世界拉来另一个耳朵擦伤的川普完成他未竟的事业。,473888452,夜与白鲸,https://i1.hdslb.com/bfs/face/1eb08d1bfa6a9194335edb47097aa4f01a5bef07.jpg,15,1.74E+12,山东
2.31E+11,0,1720939263,1156200565,我不敢想拜登要复活多少人才能打赢川普[吃瓜],1546880687,扣1布莱恩特,https://i2.hdslb.com/bfs/face/3f9914df1200e693a98531fdf8f9127d9df4e68e.jpg,5,1.74E+12,湖北
2.31E+11,0,1720919157,1156200565,差点世界就if线了,1716673627,城谷鸠Q,https://i1.hdslb.com/bfs/face/d5733129d563a00b6611cdc4141bb93b28d51e0c.jpg,4,1.74E+12,江苏
2.31E+11,0,1720919227,1156200565,刚刚还在想，新闻都看到了怎么你还没更新，结果几分钟以后就收到推送了,350676765,小丁黑,https://i0.hdslb.com/bfs/face/c4e782016fc0400dc41fbbec2d1a820fd3641d42.jpg,2,1.74E+12,湖北
2.31E+11,0,1720930227,1156200565,猜苦肉计可能性的都脑子有包，这辈子可能都没工作过，稍微亲手做了点事的就知道真实世界的不可预测不可操控性有多高。,172497937,环南极西风,https://i1.hdslb.com/bfs/face/3ec3d4d266779def5376393fc67e1c88c921a53a.jpg,5,1.74E+12,安徽
2.31E+11,0,1720919285,1156200565,特朗普要是没出事，这次选举应该是稳了,24367744,桐月为光,https://i1.hdslb.com/bfs/face/3054781e4e7b467acd677602dee6955ded02e450.jpg,19,1.74E+12,四川
2.31E+11,0,1720919256,1156200565,不会一次不成再来一次吧，感觉有人彻底疯狂撕破脸了[笑哭],24805728,寄宿学校的茱丽叶,https://i0.hdslb.com/bfs/face/6f2e87b2a472bfa91ce1c78f75e40e2d6a24a3ed.jpg,25,1.74E+12,浙江
2.31E+11,0,1720925864,1156200565,我要是美国人我就投给川普了，起码他真的能躲子弹）[C酱兔兔纪念装扮_看戏],37383807,玄鱼流光,https://i0.hdslb.com/bfs/face/9e9826963ab6d68c1d619edfa71bc65e70176595.jpg,6,1.74E+12,江西
2.31E+11,0,1720922408,1156200565,好家伙，这个视频出来还不到一个钟头，8000+评论了，诸位都是住在B站的吗？[笑哭],76767150,ljhfxn,https://i0.hdslb.com/bfs/face/9277685417605ff8fe477c62cf7276e87889ab86.jpg,8,1.74E+12,北京
2.31E+11,0,1720931918,1156200565,看放大的近照，右耳上半部分内侧被打裂了，可以说子弹基本是擦着太阳穴过去的，命真够硬的。这如果是自导自演的，那这枪手可以去打外星人了。,26879920,血色环月的坠落,https://i1.hdslb.com/bfs/face/942fb9d56757dceebe792ac84e9af3ef3be1519a.jpg,4,1.74E+12,安徽
2.31E+11,0,1720919667,1156200565,我记得特朗普承诺过 如果他再次单选 他就要解密 肯尼迪被刺杀事件[吃瓜][吃瓜],484465441,民国豌豆,https://i1.hdslb.com/bfs/face/6ce03c67cc67d081ebf2c907808a74da0e5cd187.jpg,6,1.74E+12,新疆
2.31E+11,0,1720919215,1156200565,枪击的一瞬间歪了一下头！太强了！天选！,3867483,可愛病毒,https://i0.hdslb.com/bfs/face/2e30ef9436e920a9301d8e6aca150cef17d438f2.jpg,10,1.74E+12,新疆
2.31E+11,0,1720929309,1156200565,"你的对手：自制简陋手枪
普通火药
看起来平平无奇，朴素
战果：一人之力突破重围，击杀上将
你的队友：专业狙击枪
军用子弹
三人团队
战果：死两个，重伤一个，仅擦到上将耳朵",58207945,bumi_oonishi,https://i1.hdslb.com/bfs/face/e1fd5796dca095b71864030bc1a440ea7e5bd6df.jpg,1,1.74E+12,安徽
2.31E+11,0,1720925872,1156200565,大美兴，mage王[脱单doge][脱单doge][脱单doge],1460703189,安布雷拉高管,https://i0.hdslb.com/bfs/face/b6e7653ef006e2a67dc79c4a3f339c8cf9e16531.jpg,21,1.74E+12,上海
2.31E+11,0,1720921923,1156200565,别说，我看了都觉得热血沸腾，更不要说红脖子MAGA了[滑稽],7723397,忠实的德粉,http://i2.hdslb.com/bfs/face/a0086ed5874ae7749262243f5ba34e8e6f851c3c.jpg,0,1.74E+12,西藏
2.31E+11,0,1720922633,1156200565,"以下内容全文背诵：

They're not coming after me
他们不会追杀我

They're coming after you
他们在追杀你

I'm just standing in their way
我只是挡住了他们的路

And I always will stand in their way
并且我会始终挡住他们的路

转自b站",509812764,holy_war,http://i0.hdslb.com/bfs/face/d58ce0e1d0bd33b84e9bebf9687da052ac3e607e.jpg,3,1.74E+12,山东
2.31E+11,0,1720919232,1156200565,演讲的时候多摇头晃脑是有好处的，换拜登的脑袋，早就开枝散叶了。[doge][doge][doge],333436191,ExplorerGuitar,https://i0.hdslb.com/bfs/face/e1a6810d3149d0b0617e22fc1ebccca7a822f7ac.jpg,6,1.74E+12,江西
2.31E+11,0,1720968611,1156200565,"川普来到医院后屏退众人，悄悄拿出怀里那枚挡住致命一枪的党徽，潸然泪下。
“你们打穿了我的耳朵 我还是听得见党的声音”",355912094,机灵小不,https://i2.hdslb.com/bfs/face/72cbd5b44a8b0b67505c2513c0425366ab6e2ebd.jpg,0,1.74E+12,山东
2.31E+11,0,1720919190,1156200565,MAGA这一波下来大概是要和蛮王一样开大了,35535189,pashaBiecps,https://i0.hdslb.com/bfs/face/54e74503a5fd8e601a81aeb6c15d405597025e87.jpg,2,1.74E+12,福建
2.31E+11,0,1720945474,1156200565,"懂王现在再做三件事，美国大选可以提前结束了
1.尽早在公众面前露面并宣布，自己身体虽然有恙但是自己没有被击垮，会继续在maga的路上努力前行
2.一条龙承包两名死者的身后事宜，探望死者家属并出席葬礼，并在葬礼上表示他们是为了自己而死的，为了maga而死的，如今自己要带着他们那一份继续在maga的路上努力前行
3.右耳上的伤不要反复提及，最好在伤口处理阶段整的显眼一点，让人不用听他说，一看就知道他的遭遇，并在后续大选中演讲时向左偏头，把伤疤展示出来
做到这三点，哪怕拜登把克里姆林宫的厕所拉堵了都没办法跟川普再竞争了",521773096,理塘の絶凶虎,https://i1.hdslb.com/bfs/face/23fe85048f4278875c24f2bb9d666a1c541c5d46.jpg,7,1.74E+12,中国香港
2.31E+11,0,1720926577,1156200565,这枪一响，懂王的位置算是稳了,238220956,5XL的晓明同学,https://i1.hdslb.com/bfs/face/700e42c096979e386ecc94318fa029da7360c8c9.jpg,14,1.74E+12,北京
2.31E+11,0,1720919318,1156200565,一觉醒来懂王成圣了，再暗杀怕不是直接开始内乱了,5455219,bili_5455219,https://i1.hdslb.com/bfs/face/e836b2cffe017a3896ce42f975932ee046d48f95.jpg,1,1.74E+12,四川
2.31E+11,0,1720930264,1156200565,不是，我上周刚构思的小说开头，怎么就变现实了《竞选米国总统遭暗杀，但是钢铁之躯》[辣眼睛]（没发但是真的构思这个情节构思了半个月了，而且正好主角演讲取材自懂王的）,357646767,我是免费,https://i0.hdslb.com/bfs/face/642f3bc926646131bcfccc1d73e744d4d7ffaa81.jpg,14,1.74E+12,陕西
2.31E+11,0,1720925271,1156200565,枪击事件，只要他没死，那带来的就是巨大利益。,314006149,热心市民林先生灬,https://i1.hdslb.com/bfs/face/40f3ee19543cdf2ec019530e561f18c9a1880219.jpg,3,1.74E+12,浙江
2.31E+11,0,1720919238,1156200565,关键还是，最开始圆脸说过特朗普可能被人杀害的可能，没想到还真的来了，只能说up还是有远见,628628313,好玩n,https://i0.hdslb.com/bfs/face/bf50cee268621c35313de11bc2bfaa3f3c12a296.jpg,24,1.74E+12,湖南
2.31E+11,0,1720919492,1156200565,现场没人跑路啊，不愧是MAGA[哦呼],87495062,Isanaijiun,https://i2.hdslb.com/bfs/face/e023d5b70621a6e9422679a3ae4631e7e0653657.jpg,11,1.74E+12,广东
2.31E+11,0,1720932399,1156200565,从目前来看这一枪虽然是向懂王开的，但是睡王受的伤可能更重[doge],33753211,活着才有希望,http://i1.hdslb.com/bfs/face/8e72090314aed80e82a75e759418ff566f9a8f5b.jpg,4,1.74E+12,河南
2.31E+11,0,1720932272,1156200565,本来还不一定能不能选上，现在稳了,418215017,Low墨鱼兔兔,http://i0.hdslb.com/bfs/face/d7d6c6a4db1b7a5bc9b1e0f3e58806ae81ad4fb9.jpg,5,1.74E+12,广东
2.31E+11,0,1720920860,1156200565,中枪之后不是第一时间离开，而是高举手臂向观众大喊“fight、fight、fight”，他真的，我哭死[支持],701334849,清野信徒呀,https://i0.hdslb.com/bfs/face/8fc9ed678806f72f315a698ecedb6b8702eb63cc.jpg,0,1.74E+12,西藏
2.31E+11,0,1720919196,1156200565,说苦肉计的，你家苦肉计打头啊[笑哭],410992251,整顿小烧烤-,https://i0.hdslb.com/bfs/face/6cf57acfd09068c80b177fc6aee8bf158ef89bf4.jpg,7,1.74E+12,安徽
2.31E+11,0,1720919682,1156200565,其实最开始的川普已经重伤濒死了，只不过特工第一时间把他压在身下让川普可以发动D4C，从平行世界拉来另一个耳朵擦伤的川普完成他未竟的事业。,11775556,CiriZireal,https://i1.hdslb.com/bfs/face/a46886c8e14d1f37e9d83ecccf00df6c4e649c87.jpg,2,1.74E+12,福建
2.31E+11,0,1720949986,1156200565,特朗普在第1枪之后其实已经濒临死亡了。只不过特工赶过来把他压在身下，让他发动D4C，从平行世界拉来一个耳朵擦伤的特朗普来完成他未竟的事业。,645666591,是木卯鸭,https://i0.hdslb.com/bfs/face/b976001f15cc127240b414d9996a26420ea3982b.jpg,6,1.74E+12,安徽
2.31E+11,0,1720931779,1156200565,"简单分析一下这张照片

黄金三角构图
主角位于画面正中心
曝光精准 画面焦点清晰
虚实把握恰到好处
（拍摄设备是索尼a92+2470gm2）

摇摇欲坠的国旗
动荡不安的国家
满脸是血的大国总统
虽负伤 但却仍然振臂高呼
希望力挽狂澜
想让他的国家再再再一次伟大
颇有一种西方特有的
个人英雄主义色彩

这张照片足以载入史册
拍下这张照片的人
必然是接下来各大新闻奖的赢家

另外我认为
这张照片跟德拉克罗瓦的
《自由引导人民》
颇有异曲同工之妙",104498905,沈桐,http://i1.hdslb.com/bfs/face/640772244c3c02863db789f70acde3cc41630f32.jpg,1,1.74E+12,江苏
2.31E+11,0,1720919251,1156200565,"感觉就是为了让后面川普的集会没人敢去搞得
川普挂了一劳永逸
川普没挂，以后的集会去的人也少了",2313220,风之剑歌,http://i0.hdslb.com/bfs/face/member/noface.jpg,32,1.74E+12,安徽
